60.00,2701,35.138291,-12.228832,0.651120,-3.946650,-1.915005,-0.576851,0.000000,11,FALSE
60.50,2701,35.463851,-14.202157,-0.317046,-3.987415,-1.961071,-0.392682,0.000000,11,FALSE
61.00,2701,35.305328,-16.195865,-1.221714,-3.808860,-1.989507,-0.204598,0.000000,11,FALSE
61.50,2701,34.694471,-18.100295,-2.009697,-3.458485,-1.999795,-0.028617,0.000000,11,FALSE
62.00,2701,33.689623,-19.829537,-2.651770,-2.994681,-1.996184,0.123495,0.000000,11,FALSE
62.50,2701,32.363738,-21.326878,-3.141747,-2.475768,-1.984817,0.245970,0.000000,11,FALSE
63.00,2701,30.792864,-22.564762,-3.491681,-1.951452,-1.971216,0.338095,0.000000,11,FALSE
63.50,2701,29.047024,-23.540488,-3.724763,-1.458128,-1.959143,0.402194,0.000000,11,FALSE
64.00,2701,27.184642,-24.269552,-3.868230,-1.018234,-1.950578,0.441867,0.000000,11,FALSE
64.50,2701,25.250527,-24.778669,-3.948073,-0.642435,-1.946169,0.460897,0.000000,11,FALSE
65.00,2701,23.276491,-25.099886,-3.986117,-0.332979,-1.945733,0.462733,0.000000,11,FALSE
65.50,2701,21.283433,-25.266376,-3.999056,-0.086918,-1.948641,0.450330,0.000000,11,FALSE
66.00,2701,19.283905,-25.309835,-3.998715,0.101384,-1.954068,0.426165,0.000000,11,FALSE
66.50,2701,17.284548,-25.259143,-3.992877,0.238601,-1.961143,0.392324,0.000000,11,FALSE
67.00,2701,15.288109,-25.139842,-3.986242,0.331479,-1.969031,0.350596,0.000000,11,FALSE
67.50,2701,13.294988,-24.974103,-3.981297,0.386356,-1.976981,0.302566,0.000000,11,FALSE
68.00,2701,11.304339,-24.780925,-3.979037,0.408982,-1.984354,0.249675,0.000000,11,FALSE
68.50,2701,9.314821,-24.576434,-3.979496,0.404493,-1.990640,0.193267,0.000000,11,FALSE
69.00,2701,7.325073,-24.374187,-3.982150,0.377472,-1.995465,0.134605,0.000000,11,FALSE
69.50,2701,5.333998,-24.185451,-3.986197,0.332014,-1.998598,0.074876,0.000000,11,FALSE
70.00,2701,3.340900,-24.019444,-3.990754,0.271807,-1.999942,0.015179,0.000000,11,FALSE
70.50,2701,1.345523,-23.883541,-3.994988,0.200179,-1.999527,-0.043489,0.000000,11,FALSE
71.00,2701,-0.651971,-23.783451,-3.998195,0.120138,-1.997486,-0.100254,0.000000,11,FALSE
